user_id,RMSE,actual_rating,item_id,predicted_rating
196,2.0,3,242,5.0
186,1.0,3,302,4.0
22,1.0,1,377,2.0
244,1.4328358209,2,51,3.4328358209
166,2.19230769231,1,346,3.19230769231
298,0.253164556962,4,474,4.25316455696
115,1.81111111111,2,265,3.81111111111
253,1.51666666667,5,465,3.48333333333
305,0.205128205128,3,451,3.20512820513
6,0.883495145631,3,86,3.88349514563
62,1.73652694611,2,257,3.73652694611
286,2.02083333333,5,1014,2.97916666667
200,1.33173076923,5,222,3.66826923077
210,0.16,3,40,2.84
224,0.166666666667,3,29,2.83333333333
303,0.0833333333333,3,785,3.08333333333
122,1.85714285714,5,387,3.14285714286
194,1.42608695652,2,274,3.42608695652
291,0.961538461538,4,1042,3.03846153846
234,0.555555555556,2,1184,2.55555555556
119,0.7,4,392,3.3
299,0.20987654321,4,144,3.79012345679
291,1.16891891892,2,118,3.16891891892
308,0.0836653386454,4,1,3.91633466135
95,1.01315789474,2,546,3.01315789474
38,0.933333333333,5,95,4.06666666667
102,0.951219512195,2,768,2.9512195122
63,0.827586206897,4,277,3.1724137931
160,1.09756097561,5,234,3.90243902439
50,1.16666666667,3,246,4.16666666667
301,0.322807017544,4,98,4.32280701754
225,0.0,4,193,4.0
290,0.390532544379,4,88,3.60946745562
97,1.032,3,194,4.032
157,0.6,4,274,3.4
181,2.0,1,1081,3.0
276,2.25,1,796,3.25
7,0.217391304348,4,32,3.78260869565
10,0.647058823529,4,16,3.35294117647
284,0.285714285714,4,304,3.71428571429
201,1.19047619048,2,979,3.19047619048
276,0.96,3,564,2.04
287,1.57692307692,5,327,3.42307692308
246,1.49090909091,5,201,3.50909090909
249,1.46153846154,5,241,3.53846153846
99,1.37614678899,5,4,3.62385321101
178,0.385964912281,3,332,3.38596491228
251,0.0654761904762,4,100,4.06547619048
81,2.0,2,432,4.0
260,0.695652173913,4,322,3.30434782609
25,0.85,5,181,4.15
59,1.10572687225,5,196,3.89427312775
72,1.04545454545,2,679,3.04545454545
87,1.1935483871,4,384,2.8064516129
290,1.16574585635,5,143,3.83425414365
42,1.12393162393,5,423,3.87606837607
292,0.25,4,515,4.25
115,0.481481481481,3,20,3.48148148148
20,2.61904761905,1,288,3.61904761905
201,0.927083333333,4,219,3.07291666667
13,0.828828828829,3,526,3.82882882883
246,0.0,4,919,4.0
138,1.45454545455,5,26,3.54545454545
60,0.66875,5,427,4.33125
57,1.62162162162,5,304,3.37837837838
223,0.288888888889,4,274,3.71111111111
189,0.119047619048,4,512,4.11904761905
243,0.809523809524,3,15,3.80952380952
92,1.63157894737,1,1049,2.63157894737
246,0.341463414634,3,416,3.34146341463
194,0.127659574468,4,165,4.12765957447
241,1.54716981132,2,690,3.54716981132
178,0.346774193548,4,248,3.65322580645
254,0.5,3,1444,2.5
293,0.275362318841,3,5,3.27536231884
127,1.875,5,229,3.125
225,0.6,5,237,4.4
299,0.0892857142857,3,229,3.08928571429
225,0.5,5,480,4.5
276,0.257425742574,3,54,3.25742574257
291,1.08125,5,144,3.91875
222,0.666666666667,4,366,3.33333333333
267,1.30882352941,5,518,3.69117647059
42,0.452380952381,3,403,3.45238095238
11,0.520408163265,4,111,3.47959183673
95,0.657894736842,4,625,3.34210526316
8,1.57142857143,4,338,2.42857142857
162,0.516129032258,4,25,3.48387096774
87,0.558441558442,4,1016,3.44155844156
279,1.17757009346,5,154,3.82242990654
145,1.80722891566,2,275,3.80722891566
119,1.7,5,1153,3.3
62,0.245901639344,4,498,4.24590163934
62,0.505747126437,3,382,3.50574712644
28,0.164556962025,4,209,3.83544303797
135,0.428571428571,4,23,4.42857142857
32,0.363636363636,3,294,3.36363636364
90,1.52702702703,5,382,3.47297297297
286,0.0227272727273,4,208,4.02272727273
293,0.28431372549,3,685,3.28431372549
216,0.102857142857,4,144,3.89714285714
166,1.4,5,328,3.6
250,0.214285714286,4,496,4.21428571429
271,0.87037037037,5,132,4.12962962963
160,0.676470588235,5,174,4.32352941176
265,0.452380952381,4,118,3.54761904762
198,1.22834645669,3,498,4.22834645669
42,0.970731707317,5,96,4.02926829268
168,1.50617283951,5,151,3.49382716049
110,0.4,4,307,3.6
58,0.161290322581,4,144,3.83870967742
90,0.0212765957447,4,648,3.97872340426
271,0.234042553191,4,346,3.76595744681
62,0.237288135593,3,21,2.76271186441
279,0.25,3,832,2.75
237,0.0533333333333,4,514,3.94666666667
94,0.422222222222,4,789,3.57777777778
128,0.872549019608,3,485,3.87254901961
298,0.166666666667,4,317,3.83333333333
44,1.0,5,195,4.0
264,1.20512820513,5,200,3.79487179487
194,1.55135135135,2,385,3.55135135135
72,0.986046511628,5,195,4.01395348837
222,1.0,5,750,4.0
250,0.259259259259,3,264,2.74074074074
41,0.880434782609,3,265,3.88043478261
224,0.166666666667,3,245,3.16666666667
82,1.00975609756,3,135,4.00975609756
262,0.176470588235,4,1147,3.82352941176
293,0.5390625,3,471,3.5390625
216,0.442857142857,3,658,3.44285714286
250,0.25,3,140,2.75
59,0.874213836478,5,23,4.12578616352
286,2.15384615385,5,379,2.84615384615
244,0.847826086957,4,815,3.15217391304
7,0.275862068966,4,479,4.27586206897
174,0.125,1,368,1.125
87,0.53125,4,274,3.46875
194,1.6,2,1211,3.6
82,1.52173913043,2,1134,3.52173913043
13,1.875,2,836,3.875
13,0.204545454545,4,272,4.20454545455
244,0.681818181818,2,756,2.68181818182
305,0.686274509804,5,427,4.3137254902
95,1.22222222222,2,787,3.22222222222
43,1.92553191489,2,14,3.92553191489
299,0.595238095238,4,955,3.40476190476
57,0.871794871795,3,419,3.87179487179
84,0.666666666667,3,405,3.66666666667
269,0.0957446808511,4,504,3.90425531915
299,0.376,3,111,3.376
194,0.510638297872,4,466,3.48936170213
160,0.118421052632,4,135,4.11842105263
99,0.905882352941,3,268,3.90588235294
10,0.166666666667,4,486,3.83333333333
259,0.181818181818,4,117,4.18181818182
