user_id,RMSE,actual_rating,item_id,predicted_rating
22,1.0,1,377,2.0
244,1.75,2,51,3.75
166,2.0,1,346,3.0
298,0.0857142857143,4,474,4.08571428571
305,0.333333333333,3,451,3.33333333333
6,0.948717948718,3,86,3.94871794872
62,1.625,2,257,3.625
286,1.66666666667,5,1014,3.33333333333
200,1.0350877193,5,222,3.9649122807
210,0.6,3,40,2.4
303,0.0,3,785,3.0
194,1.59259259259,2,274,3.59259259259
291,1.0,4,1042,3.0
234,0.0,2,1184,2.0
299,0.619047619048,4,144,3.38095238095
291,1.1724137931,2,118,3.1724137931
308,0.0957446808511,4,1,3.90425531915
95,0.866666666667,2,546,2.86666666667
102,1.0,2,768,3.0
63,1.33333333333,4,277,2.66666666667
160,0.0,5,234,5.0
301,0.369230769231,4,98,4.36923076923
290,0.218181818182,4,88,3.78181818182
276,2.19047619048,1,796,3.19047619048
7,0.441176470588,4,32,3.55882352941
10,1.33333333333,4,16,2.66666666667
284,0.5,4,304,3.5
201,1.11111111111,2,979,3.11111111111
276,1.06666666667,3,564,1.93333333333
246,0.666666666667,5,201,4.33333333333
249,1.77272727273,5,241,3.22727272727
99,1.0,5,4,4.0
178,0.4,3,332,3.4
251,0.0,4,100,4.0
25,2.0,5,181,3.0
59,1.16101694915,5,196,3.83898305085
72,0.875,2,679,2.875
87,1.26666666667,4,384,2.73333333333
290,1.09433962264,5,143,3.90566037736
42,0.864864864865,5,423,4.13513513514
201,0.810810810811,4,219,3.18918918919
13,0.95652173913,3,526,3.95652173913
246,0.333333333333,4,919,4.33333333333
60,0.565217391304,5,427,4.4347826087
57,1.5,5,304,3.5
223,1.0,4,274,5.0
189,0.0909090909091,4,512,4.09090909091
92,1.72727272727,1,1049,2.72727272727
246,0.333333333333,3,416,2.66666666667
194,0.285714285714,4,165,4.28571428571
241,0.769230769231,2,690,2.76923076923
178,0.314814814815,4,248,3.68518518519
254,0.2,3,1444,2.8
293,0.159090909091,3,5,3.15909090909
127,1.0,5,229,4.0
299,0.0588235294118,3,229,3.05882352941
276,0.36231884058,3,54,3.36231884058
291,0.787878787879,5,144,4.21212121212
222,0.722222222222,4,366,3.27777777778
267,1.2,5,518,3.8
42,0.618181818182,3,403,3.61818181818
95,0.659090909091,4,625,3.34090909091
8,2.0,4,338,2.0
87,0.470588235294,4,1016,3.52941176471
279,1.33333333333,5,154,3.66666666667
145,2.2,2,275,4.2
62,0.107142857143,4,498,4.10714285714
