user_id,RMSE,actual_rating,item_id,predicted_rating
196,1.0,3,242,4.0
186,1.03125,3,302,4.03125
22,0.571428571429,1,377,1.57142857143
244,1.42857142857,2,51,3.42857142857
166,1.6,1,346,2.6
298,0.266666666667,4,474,4.26666666667
115,1.37209302326,2,265,3.37209302326
253,1.10344827586,5,465,3.89655172414
305,0.538461538462,3,451,3.53846153846
6,0.978260869565,3,86,3.97826086957
62,1.50526315789,2,257,3.50526315789
286,1.83333333333,5,1014,3.16666666667
200,1.05084745763,5,222,3.94915254237
210,0.48,3,40,2.52
224,0.0645161290323,3,29,3.06451612903
303,0.2,3,785,2.8
122,1.2,5,387,3.8
194,1.203125,2,274,3.203125
291,1.33333333333,4,1042,2.66666666667
234,0.0,2,1184,2.0
119,0.545454545455,4,392,3.45454545455
167,0.190476190476,4,486,4.19047619048
299,0.0606060606061,4,144,3.93939393939
291,0.714285714286,2,118,2.71428571429
308,0.231707317073,4,1,3.76829268293
95,0.952380952381,2,546,2.95238095238
38,0.681818181818,5,95,4.31818181818
102,0.866666666667,2,768,2.86666666667
63,0.478260869565,4,277,3.52173913043
160,0.892857142857,5,234,4.10714285714
50,0.714285714286,3,246,3.71428571429
301,0.392857142857,4,98,4.39285714286
225,0.26,4,193,3.74
290,0.123076923077,4,88,3.87692307692
97,1.0,3,194,4.0
157,0.596774193548,4,274,3.40322580645
278,0.397435897436,5,603,4.60256410256
276,2.07692307692,1,796,3.07692307692
7,0.0,4,32,4.0
10,1.11111111111,4,16,2.88888888889
284,0.380952380952,4,304,3.61904761905
201,1.0,2,979,3.0
276,1.0,3,564,2.0
287,1.28260869565,5,327,3.71739130435
246,1.23529411765,5,201,3.76470588235
242,0.625,5,1137,4.375
249,1.66666666667,5,241,3.33333333333
99,1.19512195122,5,4,3.80487804878
178,0.372881355932,3,332,3.37288135593
251,0.287081339713,4,100,4.28708133971
81,1.40625,2,432,3.40625
260,0.80487804878,4,322,3.19512195122
25,0.544715447154,5,181,4.45528455285
59,1.07407407407,5,196,3.92592592593
72,0.4,2,679,2.4
87,1.5,4,384,2.5
290,0.7,5,143,4.3
42,0.933333333333,5,423,4.06666666667
292,0.226666666667,4,515,4.22666666667
115,0.535714285714,3,20,3.53571428571
20,1.38961038961,1,288,2.38961038961
201,0.724137931034,4,219,3.27586206897
13,1.0,3,526,4.0
246,0.212121212121,4,919,4.21212121212
138,1.125,5,26,3.875
167,2.09756097561,1,232,3.09756097561
60,0.7,5,427,4.3
57,1.23636363636,5,304,3.76363636364
223,0.375,4,274,3.625
189,0.125,4,512,4.125
243,0.159090909091,3,15,3.15909090909
92,1.2,1,1049,2.2
246,0.347826086957,3,416,3.34782608696
194,0.173913043478,4,165,4.17391304348
241,0.954545454545,2,690,2.95454545455
178,0.439024390244,4,248,3.56097560976
254,0.0,3,1444,3.0
293,0.047619047619,3,5,3.04761904762
127,1.07407407407,5,229,3.92592592593
225,1.13559322034,5,237,3.86440677966
299,0.115384615385,3,229,2.88461538462
225,0.538461538462,5,480,4.46153846154
276,0.266666666667,3,54,3.26666666667
291,0.862068965517,5,144,4.13793103448
222,0.916666666667,4,366,3.08333333333
267,1.22222222222,5,518,3.77777777778
42,0.5,3,403,3.5
11,0.389830508475,4,111,3.61016949153
95,0.6875,4,625,3.3125
8,1.46511627907,4,338,2.53488372093
162,0.373626373626,4,25,3.62637362637
87,0.612903225806,4,1016,3.38709677419
279,1.33333333333,5,154,3.66666666667
145,1.66666666667,2,275,3.66666666667
119,1.0,5,1153,4.0
62,0.255319148936,4,498,4.25531914894
62,0.351351351351,3,382,3.35135135135
28,0.12,4,209,3.88
135,0.245098039216,4,23,4.24509803922
32,0.0494505494505,3,294,3.04945054945
90,1.41666666667,5,382,3.58333333333
286,0.266666666667,4,208,4.26666666667
293,0.0980392156863,3,685,3.09803921569
216,0.0631578947368,4,144,4.06315789474
166,1.24137931034,5,328,3.75862068966
250,0.106382978723,4,496,4.10638297872
271,0.69,5,132,4.31
160,0.646551724138,5,174,4.35344827586
265,0.34375,4,118,3.65625
198,1.22,3,498,4.22
42,0.5,5,96,4.5
168,1.14285714286,5,151,3.85714285714
110,0.328125,4,307,3.671875
58,0.0833333333333,4,144,3.91666666667
90,0.0909090909091,4,648,4.09090909091
271,0.0363636363636,4,346,3.96363636364
62,0.461538461538,3,21,2.53846153846
237,0.0,4,514,4.0
94,0.269230769231,4,789,3.73076923077
128,0.111111111111,3,485,3.11111111111
298,0.130434782609,4,317,3.86956521739
44,0.647887323944,5,195,4.35211267606
264,1.11111111111,5,200,3.88888888889
194,1.49315068493,2,385,3.49315068493
72,1.48571428571,5,195,3.51428571429
222,0.909090909091,5,750,4.09090909091
250,0.4,3,264,2.6
41,0.644444444444,3,265,3.64444444444
224,0.25,3,245,3.25
82,0.991150442478,3,135,3.99115044248
262,0.2,4,1147,4.2
293,0.413793103448,3,471,3.41379310345
216,0.473684210526,3,658,3.47368421053
250,0.333333333333,3,140,2.66666666667
59,0.616666666667,5,23,4.38333333333
244,1.22222222222,4,815,2.77777777778
7,0.15,4,479,4.15
174,0.933333333333,1,368,1.93333333333
87,0.5,4,274,3.5
194,2.0,2,1211,4.0
82,1.625,2,1134,3.625
13,1.8,2,836,3.8
13,0.196428571429,4,272,4.19642857143
244,0.333333333333,2,756,2.33333333333
305,0.521739130435,5,427,4.47826086957
95,2.0,2,787,4.0
43,1.42857142857,2,14,3.42857142857
299,0.375,4,955,3.625
57,0.666666666667,3,419,3.66666666667
84,0.0392156862745,3,405,2.96078431373
269,0.0810810810811,4,504,4.08108108108
299,0.315789473684,3,111,3.31578947368
194,0.428571428571,4,466,3.57142857143
160,0.128571428571,4,135,4.12857142857
99,0.788235294118,3,268,3.78823529412
10,0.111111111111,4,486,3.88888888889
259,0.555555555556,4,117,3.44444444444
85,1.30357142857,3,427,4.30357142857
303,0.078431372549,4,919,3.92156862745
213,1.17391304348,5,273,3.82608695652
121,0.903225806452,3,514,3.90322580645
90,0.542372881356,5,98,4.45762711864
49,1.02777777778,2,559,3.02777777778
