user_id,RMSE,actual_rating,item_id,predicted_rating
196,0.866666666667,3,242,3.86666666667
186,0.866666666667,3,302,3.86666666667
22,0.8,1,377,1.8
166,1.17647058824,1,346,2.17647058824
298,0.25,4,474,3.75
115,1.46666666667,2,265,3.46666666667
253,0.777777777778,5,465,4.22222222222
305,0.5,3,451,3.5
6,1.14285714286,3,86,4.14285714286
62,1.15789473684,2,257,3.15789473684
286,1.5,5,1014,3.5
200,1.09677419355,5,222,3.90322580645
210,0.333333333333,3,40,2.66666666667
224,0.0,3,29,3.0
303,1.0,3,785,4.0
122,1.25,5,387,3.75
194,1.28571428571,2,274,3.28571428571
291,2.0,4,1042,2.0
167,0.4,4,486,4.4
299,1.0,4,144,5.0
291,0.838709677419,2,118,2.83870967742
308,0.4,4,1,3.6
95,1.0,2,546,3.0
38,0.666666666667,5,95,4.33333333333
102,1.0,2,768,1.0
63,0.2,4,277,3.8
160,0.757575757576,5,234,4.24242424242
50,1.2,3,246,4.2
301,0.375,4,98,4.375
225,0.409090909091,4,193,3.59090909091
290,0.272727272727,4,88,4.27272727273
97,1.0,3,194,4.0
157,0.740740740741,4,274,3.25925925926
278,0.326923076923,5,603,4.67307692308
276,2.5,1,796,3.5
10,0.666666666667,4,16,3.33333333333
284,0.526315789474,4,304,3.47368421053
201,1.0,2,979,3.0
276,1.0,3,564,2.0
287,1.04545454545,5,327,3.95454545455
246,0.8,5,201,4.2
242,0.5,5,1137,4.5
249,1.7,5,241,3.3
99,0.9,5,4,4.1
178,0.277777777778,3,332,3.27777777778
251,0.363636363636,4,100,4.36363636364
81,0.96875,2,432,2.96875
260,0.925925925926,4,322,3.07407407407
25,0.46,5,181,4.54
59,0.555555555556,5,196,4.44444444444
72,0.0,2,679,2.0
87,1.75,4,384,2.25
290,0.454545454545,5,143,4.54545454545
42,0.545454545455,5,423,4.45454545455
292,0.470588235294,4,515,4.47058823529
115,0.454545454545,3,20,3.45454545455
20,1.075,1,288,2.075
201,0.4,4,219,4.4
13,0.0,3,526,3.0
246,0.588235294118,4,919,4.58823529412
138,0.714285714286,5,26,4.28571428571
167,2.1875,1,232,3.1875
60,0.285714285714,5,427,4.71428571429
57,0.964285714286,5,304,4.03571428571
223,0.307692307692,4,274,3.69230769231
189,0.5,4,512,4.5
243,0.0,3,15,3.0
92,1.0,1,1049,2.0
246,0.0,3,416,3.0
194,0.5,4,165,3.5
241,0.84,2,690,2.84
178,0.142857142857,4,248,3.85714285714
293,0.0714285714286,3,5,3.07142857143
127,1.05263157895,5,229,3.94736842105
225,1.02597402597,5,237,3.97402597403
299,0.333333333333,3,229,3.33333333333
225,0.323529411765,5,480,4.67647058824
276,0.277777777778,3,54,3.27777777778
291,0.363636363636,5,144,4.63636363636
222,0.0,4,366,4.0
267,0.928571428571,5,518,4.07142857143
42,0.333333333333,3,403,3.33333333333
11,0.285714285714,4,111,3.71428571429
95,0.0,4,625,4.0
8,1.2962962963,4,338,2.7037037037
162,0.279069767442,4,25,3.72093023256
87,0.1,4,1016,3.9
279,0.0,5,154,5.0
145,1.16666666667,2,275,3.16666666667
62,0.166666666667,4,498,4.16666666667
62,0.777777777778,3,382,3.77777777778
28,0.190476190476,4,209,4.19047619048
135,0.21568627451,4,23,4.21568627451
32,0.105263157895,3,294,3.10526315789
90,0.5,5,382,4.5
286,0.0,4,208,4.0
293,0.0,3,685,3.0
216,0.346153846154,4,144,4.34615384615
166,1.04347826087,5,328,3.95652173913
250,0.25,4,496,3.75
271,0.727272727273,5,132,4.27272727273
160,0.511627906977,5,174,4.48837209302
265,0.0769230769231,4,118,3.92307692308
198,0.666666666667,3,498,3.66666666667
42,0.473684210526,5,96,4.52631578947
168,1.1,5,151,3.9
110,0.258064516129,4,307,3.74193548387
58,0.384615384615,4,144,4.38461538462
90,1.0,4,648,5.0
271,0.0769230769231,4,346,4.07692307692
62,0.25,3,21,2.75
237,0.125,4,514,4.125
94,0.2,4,789,3.8
298,0.5,4,317,4.5
44,0.4,5,195,4.6
264,1.25,5,200,3.75
194,1.45454545455,2,385,3.45454545455
72,1.33333333333,5,195,3.66666666667
222,0.9,5,750,4.1
250,0.833333333333,3,264,2.16666666667
41,0.409090909091,3,265,3.40909090909
224,0.19512195122,3,245,3.19512195122
82,1.3125,3,135,4.3125
293,0.432432432432,3,471,3.43243243243
216,0.571428571429,3,658,3.57142857143
250,0.0,3,140,3.0
59,0.4,5,23,4.6
244,1.33333333333,4,815,2.66666666667
7,0.25,4,479,3.75
174,0.5,1,368,1.5
87,0.222222222222,4,274,3.77777777778
82,1.6,2,1134,3.6
13,0.384615384615,4,272,4.38461538462
244,0.142857142857,2,756,2.14285714286
305,1.0,5,427,4.0
43,1.66666666667,2,14,3.66666666667
299,0.5,4,955,4.5
57,0.56,3,419,3.56
84,0.421052631579,3,405,2.57894736842
269,0.0,4,504,4.0
299,0.285714285714,3,111,3.28571428571
194,0.2,4,466,4.2
160,0.25,4,135,4.25
99,0.5,3,268,3.5
259,0.577464788732,4,117,3.42253521127
85,0.857142857143,3,427,3.85714285714
303,0.277777777778,4,919,4.27777777778
213,0.777777777778,5,273,4.22222222222
121,1.04444444444,3,514,4.04444444444
90,0.266666666667,5,98,4.73333333333
49,1.2,2,559,3.2
155,0.264150943396,2,323,2.2641509434
68,0.425287356322,4,117,3.57471264368
172,0.333333333333,4,177,4.33333333333
19,0.166666666667,4,4,4.16666666667
268,1.13043478261,4,231,2.86956521739
5,0.25,3,2,2.75
305,0.909090909091,2,117,2.90909090909
44,0.5,4,294,3.5
43,0.285714285714,4,137,3.71428571429
80,1.16666666667,5,466,3.83333333333
254,0.05,4,164,3.95
298,0.2,3,281,2.8
66,0.0714285714286,4,298,4.07142857143
18,1.0,3,443,4.0
268,0.727272727273,2,1035,2.72727272727
99,0.132075471698,4,79,4.1320754717
13,0.5,4,98,4.5
26,0.94,3,258,3.94
7,0.833333333333,4,455,3.16666666667
222,0.0,4,755,4.0
200,0.5,5,673,4.5
119,0.733333333333,4,328,3.26666666667
213,0.5,5,172,4.5
276,0.589743589744,3,322,2.41025641026
94,1.4,3,1217,1.6
38,0.354838709677,4,328,3.64516129032
160,0.5,3,719,2.5
293,0.25,3,1267,3.25
26,0.571428571429,2,930,2.57142857143
130,0.5,4,216,4.5
92,1.125,3,1079,1.875
256,1.0,4,452,3.0
1,0.6,4,61,4.6
72,0.5,4,48,4.5
56,1.0,3,755,4.0
15,0.944444444444,2,405,2.94444444444
92,0.166666666667,3,77,3.16666666667
207,1.0,2,476,3.0
292,0.448979591837,5,174,4.55102040816
232,0.5,5,483,4.5
251,0.223684210526,2,748,2.22368421053
224,0.5,3,26,3.5
181,1.0,4,220,5.0
