user_id,RMSE,actual_rating,item_id,predicted_rating
196,0.840379241632,3,242,3.84037924163
186,0.874281194408,3,302,3.87428119441
166,1.29143559278,1,346,2.29143559278
298,0.261826462533,4,474,3.73817353747
115,1.30680921851,2,265,3.30680921851
253,0.646394708901,5,465,4.3536052911
305,0.236631011183,3,451,3.23663101118
6,0.806141756802,3,86,3.8061417568
62,1.18114544087,2,257,3.18114544087
286,1.96326073232,5,1014,3.03673926768
200,0.974681252817,5,222,4.02531874718
224,0.358748275198,3,29,3.3587482752
303,1.0,3,785,4.0
122,1.29202174297,5,387,3.70797825703
194,1.14330789763,2,274,3.14330789763
291,3.0,4,1042,1.0
119,1.08799733315,4,392,2.91200266685
167,1.0,4,486,5.0
299,0.78808906265,4,144,4.78808906265
291,0.621277198993,2,118,2.62127719899
308,0.360835855507,4,1,3.63916414449
95,0.953299637839,2,546,2.95329963784
38,0.778161590616,5,95,4.22183840938
102,0.662847019469,2,768,2.66284701947
63,0.0,4,277,4.0
160,0.57053888343,5,234,4.42946111657
50,1.34407557292,3,246,4.34407557292
301,0.448065976431,4,98,4.44806597643
225,0.56638794988,4,193,3.43361205012
290,0.204611679664,4,88,4.20461167966
97,0.692290867485,3,194,3.69229086748
157,1.00966866527,4,274,2.99033133473
278,0.176875870486,5,603,4.82312412951
276,4.0,1,796,5.0
7,0.344953467472,4,32,4.34495346747
10,0.591981852037,4,16,3.40801814796
284,0.342505672053,4,304,3.65749432795
201,1.02232639503,2,979,3.02232639503
276,0.962534653979,3,564,2.03746534602
287,0.742460207081,5,327,4.25753979292
246,2.0,5,201,3.0
242,0.330199554333,5,1137,4.66980044567
249,1.0,5,241,4.0
99,0.863268835935,5,4,4.13673116407
178,0.243452547839,3,332,3.24345254784
251,0.430965738153,4,100,4.43096573815
81,0.713806417708,2,432,2.71380641771
260,0.894606510713,4,322,3.10539348929
25,0.436898495157,5,181,4.56310150484
59,0.182990727379,5,196,4.81700927262
72,0.0,2,679,2.0
87,3.0,4,384,1.0
290,0.0,5,143,5.0
42,0.53645113466,5,423,4.46354886534
292,0.538225370978,4,515,4.53822537098
115,0.554917337288,3,20,3.55491733729
20,1.22043091546,1,288,2.22043091546
201,0.040021376565,4,219,4.04002137657
13,0.419787789781,3,526,3.41978778978
246,0.600314259249,4,919,4.60031425925
138,0.974270153378,5,26,4.02572984662
