user_id,RMSE,actual_rating,item_id,predicted_rating
196,0.805176242601,3,242,3.8051762426
186,0.914608249284,3,302,3.91460824928
166,2.0,1,346,3.0
298,1.0,4,474,3.0
115,2.0,2,265,4.0
253,0.0,5,465,5.0
305,0.514393810408,3,451,3.51439381041
6,1.04358256547,3,86,4.04358256547
62,0.708114736116,2,257,2.70811473612
286,2.0,5,1014,3.0
200,0.561929022644,5,222,4.43807097736
224,0.276055291334,3,29,3.27605529133
194,2.0,2,274,4.0
291,3.0,4,1042,1.0
167,1.0,4,486,5.0
291,0.213987028477,2,118,2.21398702848
308,0.00409267914333,4,1,4.00409267914
95,1.23727361971,2,546,3.23727361971
38,1.0,5,95,4.0
102,0.550832719447,2,768,1.44916728055
63,0.0,4,277,4.0
301,0.346400665393,4,98,4.34640066539
290,0.522601064608,4,88,4.52260106461
97,1.0,3,194,4.0
278,0.0,5,603,5.0
10,0.0,4,16,4.0
284,0.0,4,304,4.0
201,2.0,2,979,4.0
276,0.741524354834,3,564,2.25847564517
287,0.467250802558,5,327,4.53274919744
242,0.0,5,1137,5.0
99,0.759208486578,5,4,4.24079151342
178,0.189095707128,3,332,3.18909570713
251,0.358843592323,4,100,4.35884359232
81,1.00460059262,2,432,3.00460059262
260,1.202133392,4,322,2.797866608
25,0.439974073959,5,181,4.56002592604
59,0.0,5,196,5.0
42,0.737948202377,5,423,4.26205179762
292,0.689707617622,4,515,4.68970761762
115,0.2389241359,3,20,3.2389241359
20,0.989941671486,1,288,1.98994167149
201,0.66644995922,4,219,4.66644995922
13,0.0,3,526,3.0
246,0.523468701344,4,919,4.52346870134
60,0.0,5,427,5.0
57,0.645353164557,5,304,4.35464683544
223,0.302215578418,4,274,3.69778442158
189,0.0,4,512,4.0
243,0.234037288693,3,15,3.23403728869
194,0.0,4,165,4.0
241,0.0,2,690,2.0
178,0.472121127702,4,248,4.4721211277
293,0.198186621623,3,5,3.19818662162
127,0.516757832292,5,229,4.48324216771
225,0.782835905133,5,237,4.21716409487
299,0.0,3,229,3.0
225,0.326763463034,5,480,4.67323653697
276,0.340412831137,3,54,3.34041283114
291,0.0,5,144,5.0
42,0.172534297072,3,403,2.82746570293
11,0.354229968058,4,111,3.64577003194
8,2.50459419362,4,338,1.49540580638
162,0.229828908459,4,25,3.77017109154
87,0.0,4,1016,4.0
279,0.0,5,154,5.0
145,1.15080445012,2,275,3.15080445012
62,0.0388547102657,4,498,3.96114528973
62,0.76067808015,3,382,3.76067808015
135,0.0,4,23,4.0
32,0.110549194341,3,294,2.88945080566
90,0.526048078982,5,382,4.47395192102
286,0.0,4,208,4.0
293,0.219519774168,3,685,2.78048022583
166,0.813902986075,5,328,4.18609701392
271,0.495844629853,5,132,4.50415537015
160,0.0,5,174,5.0
265,0.766007714956,4,118,3.23399228504
42,0.475425825563,5,96,4.52457417444
168,0.474217887682,5,151,4.52578211232
110,0.32097374907,4,307,3.67902625093
271,0.242877880686,4,346,3.75712211931
237,1.0,4,514,3.0
94,0.00841978290896,4,789,3.99158021709
194,1.0,2,385,3.0
72,1.24852750078,5,195,3.75147249922
222,1.24816445328,5,750,3.75183554672
250,0.403222308425,3,264,2.59677769158
224,0.323999549725,3,245,3.32399954973
82,1.52500559275,3,135,4.52500559275
293,0.240580457098,3,471,3.2405804571
59,0.534902708047,5,23,4.46509729195
244,1.0,4,815,3.0
7,0.0,4,479,4.0
13,0.296878104144,4,272,4.29687810414
244,2.22044604925e-16,2,756,2.0
305,1.0,5,427,4.0
43,1.0,2,14,3.0
299,1.0,4,955,5.0
57,0.746989463419,3,419,3.74698946342
84,0.868242017051,3,405,2.13175798295
299,0.0549770966358,3,111,2.94502290336
99,0.314565940385,3,268,3.31456594038
259,1.0,4,117,3.0
85,0.0,3,427,3.0
303,0.464450260151,4,919,4.46445026015
213,0.0,5,273,5.0
121,0.0,3,514,3.0
90,0.318585405772,5,98,4.68141459423
49,1.36558070134,2,559,3.36558070134
155,0.117319142728,2,323,2.11731914273
68,0.0,4,117,4.0
172,0.238820957887,4,177,4.23882095789
19,0.0,4,4,4.0
268,1.02342421807,4,231,2.97657578193
305,0.656504276807,2,117,2.65650427681
44,0.16225608329,4,294,3.83774391671
43,0.549919101716,4,137,3.45008089828
298,0.0,3,281,3.0
66,0.475505067339,4,298,4.47550506734
268,1.56013479049,2,1035,3.56013479049
99,0.0989440795403,4,79,4.09894407954
13,0.446040777679,4,98,4.44604077768
26,0.673887959441,3,258,3.67388795944
7,0.0,4,455,4.0
222,0.0,4,755,4.0
119,0.637146911046,4,328,3.36285308895
213,0.687611532488,5,172,4.31238846751
276,0.281489206163,3,322,2.71851079384
94,1.49287242927,3,1217,1.50712757073
130,1.0,4,379,3.0
38,0.219611385108,4,328,3.78038861489
26,0.0,2,930,2.0
130,0.168646479252,4,216,3.83135352075
92,2.0,3,1079,1.0
72,0.348878453034,4,48,4.34887845303
15,1.61622981227,2,405,3.61622981227
92,0.333366955897,3,77,3.3333669559
292,0.0,5,174,5.0
232,0.439178280138,5,483,4.56082171986
251,0.146386960455,2,748,1.85361303954
181,1.0,4,220,5.0
259,0.320936165939,4,255,3.67906383406
305,0.0,4,471,4.0
148,0.0,5,408,5.0
125,0.734395867912,2,235,2.73439586791
97,0.0,5,228,5.0
83,0.483804955072,4,234,4.48380495507
90,0.871889520203,4,347,3.1281104798
272,1.0,5,178,4.0
194,0.574865955044,3,181,3.57486595504
125,1.0,4,478,5.0
110,1.54893496305,1,688,2.54893496305
299,0.226408842966,4,14,4.22640884297
269,0.350796522933,4,127,4.35079652293
6,0.402152428234,5,14,4.59784757177
303,0.498380284955,5,69,4.50161971505
276,1.0,3,1091,2.0
305,0.496540454854,2,214,2.49654045485
194,0.0,2,1028,2.0
91,0.38069125669,2,323,2.38069125669
294,0.00220916179937,4,109,4.0022091618
286,1.0,4,171,5.0
200,0.0,5,318,5.0
229,1.82709722057,1,328,2.82709722057
178,0.404379049037,4,568,4.40437904904
62,0.333627750275,4,65,4.33362775027
207,0.0,3,591,3.0
92,1.0,4,172,5.0
36,1.0,5,339,4.0
63,1.53855265625,3,242,4.53855265625
250,0.154937762069,4,7,3.84506223793
14,0.468571239293,3,98,3.46857123929
299,0.0,3,1018,3.0
303,0.620104873677,3,815,2.37989512632
119,1.04867151872,5,237,3.95132848128
295,1.0,5,218,4.0
268,0.48913415966,2,930,2.48913415966
268,0.972925980318,2,2,2.97292598032
66,0.0976664699213,4,258,3.90233353008
233,1.65137576622,5,202,3.34862423378
214,2.0,3,334,5.0
268,0.994383485541,1,145,1.99438348554
301,0.488865101092,4,56,4.48886510109
234,0.0,3,141,3.0
83,0.49913624725,4,576,4.49913624725
181,0.644530654853,2,264,2.64453065485
297,1.0,4,133,5.0
7,0.130403319551,4,382,4.13040331955
264,1.0,4,813,3.0
181,1.48460044267,1,872,2.48460044267
85,0.0,4,507,4.0
286,3.0,4,143,1.0
193,1.0,1,96,2.0
113,0.0,5,595,5.0
292,0.65214261445,5,11,4.34785738555
130,0.344036351323,3,1014,3.34403635132
275,0.591571526131,4,98,4.59157152613
189,0.456746351524,5,520,4.54325364848
219,1.40417674702,1,82,2.40417674702
123,0.0,3,427,3.0
119,1.10958085544,5,222,3.89041914456
222,0.041822819847,4,118,4.04182281985
302,1.13991863164,2,322,3.13991863164
301,1.0,5,79,4.0
13,1.45447008953,3,198,4.45447008953
145,0.915777550851,5,237,4.08422244915
296,0.0,5,705,5.0
42,0.145339211376,3,546,3.14533921138
33,0.0,3,872,3.0
16,0.486309099414,5,64,4.51369090059
154,0.412309717787,4,357,4.41230971779
77,0.756704472154,5,484,4.24329552785
296,0.929887093073,5,508,4.07011290693
302,1.51034478263,2,303,3.51034478263
244,1.0,3,673,4.0
222,0.335015103972,4,77,3.66498489603
13,0.965391979308,5,215,4.03460802069
16,0.0,5,705,5.0
145,1.81022421997,2,15,3.81022421997
187,0.271653405983,5,64,4.72834659402
200,0.906282539466,5,304,4.09371746053
