user_id,RMSE,actual_rating,item_id,predicted_rating
328,0.0,4,9,4.0
328,0.0,4,200,4.0
328,0.0,3,568,3.0
328,1.0,4,742,3.0
328,0.0,3,271,3.0
328,1.0,5,519,4.0
328,0.0,4,521,4.0
328,0.0,3,591,3.0
328,0.0,4,754,4.0
328,1.0,4,655,3.0
328,0.0,3,43,3.0
328,0.0,4,10,4.0
328,0.0,2,679,2.0
328,1.0,5,523,4.0
328,0.0,3,4,3.0
328,0.0,2,431,2.0
328,0.0,5,528,5.0
328,1.0,3,627,4.0
328,2.0,3,1126,5.0
328,1.0,1,1135,2.0
328,0.0,4,144,4.0
328,0.0,3,402,3.0
328,1.0,5,188,4.0
328,0.0,3,284,3.0
328,0.0,5,132,5.0
328,0.0,4,451,4.0
328,1.0,4,82,3.0
328,0.0,3,1277,3.0
328,0.0,5,510,5.0
328,0.0,4,55,4.0
328,0.0,4,331,4.0
328,0.0,3,1248,3.0
328,0.0,3,403,3.0
328,1.0,4,162,3.0
328,1.0,3,370,2.0
328,0.0,4,443,4.0
328,1.0,4,371,3.0
328,1.0,4,98,5.0
328,0.0,4,185,4.0
328,0.0,3,1042,3.0
328,0.0,5,100,5.0
328,1.0,3,482,4.0
328,1.0,4,234,3.0
328,0.0,5,483,5.0
328,0.0,3,148,3.0
328,1.0,2,231,3.0
328,0.0,4,218,4.0
328,0.0,2,693,2.0
328,0.0,5,661,5.0
328,0.0,5,183,5.0
328,0.0,4,726,4.0
328,0.0,4,291,4.0
328,0.0,5,22,5.0
328,0.0,3,554,3.0
328,0.0,3,570,3.0
328,0.0,3,550,3.0
328,0.0,3,696,3.0
328,0.0,3,228,3.0
328,0.0,3,736,3.0
328,0.0,3,546,3.0
328,1.0,4,423,5.0
328,0.0,4,289,4.0
328,0.0,3,480,3.0
328,1.0,3,556,2.0
328,0.0,3,76,3.0
408,0.0,3,689,3.0
328,0.0,3,636,3.0
328,0.0,4,614,4.0
328,0.0,4,205,4.0
328,1.0,3,879,4.0
328,0.0,4,79,4.0
328,0.0,4,211,4.0
328,1.0,3,356,4.0
328,0.0,3,294,3.0
328,1.0,3,282,4.0
328,1.0,3,322,4.0
328,0.0,1,85,1.0
328,1.0,3,504,4.0
328,0.0,4,223,4.0
328,0.0,4,531,4.0
408,0.0,3,683,3.0
328,0.0,5,157,5.0
328,0.0,1,432,1.0
328,1.0,3,503,4.0
328,0.0,1,1139,1.0
328,1.0,4,511,5.0
328,0.0,3,579,3.0
328,1.0,4,199,5.0
328,0.0,3,164,3.0
408,1.0,5,748,4.0
328,1.0,2,639,3.0
328,1.0,4,470,3.0
328,1.0,4,474,3.0
408,0.0,3,258,3.0
328,0.0,4,7,4.0
328,0.0,3,623,3.0
328,0.0,5,203,5.0
328,0.0,3,222,3.0
328,1.0,3,448,2.0
328,0.0,3,177,3.0
328,0.0,3,620,3.0
408,1.0,3,300,2.0
328,0.0,3,748,3.0
328,0.0,4,326,4.0
328,1.0,4,1112,3.0
408,0.0,5,319,5.0
328,0.0,3,553,3.0
408,1.0,3,286,2.0
328,0.0,3,380,3.0
328,0.0,5,241,5.0
328,1.0,3,11,2.0
328,1.0,3,739,2.0
328,0.0,2,665,2.0
328,0.0,2,270,2.0
328,0.0,3,823,3.0
328,1.0,2,399,3.0
328,0.0,5,28,5.0
328,1.0,4,699,3.0
408,0.0,4,288,4.0
328,0.0,3,62,3.0
328,1.0,3,226,4.0
328,0.0,4,70,4.0
328,0.0,4,317,4.0
328,0.0,5,12,5.0
408,0.0,5,315,5.0
328,1.0,4,172,3.0
408,0.0,3,347,3.0
408,2.0,1,539,3.0
328,1.0,4,589,5.0
328,0.0,3,649,3.0
328,0.0,3,540,3.0
408,0.0,4,358,4.0
328,1.0,4,186,3.0
328,0.0,3,561,3.0
328,0.0,4,601,4.0
328,1.0,4,645,3.0
328,0.0,3,323,3.0
328,1.0,3,44,4.0
328,0.0,2,301,2.0
328,0.0,3,755,3.0
408,1.0,3,312,2.0
328,0.0,3,97,3.0
328,0.0,3,195,3.0
408,1.0,5,302,4.0
328,0.0,2,708,2.0
328,0.0,4,405,4.0
328,0.0,4,180,4.0
328,0.0,3,1478,3.0
328,0.0,4,117,4.0
328,0.0,3,29,3.0
328,0.0,4,729,4.0
328,0.0,5,286,5.0
328,0.0,3,215,3.0
328,0.0,5,684,5.0
328,1.0,3,637,2.0
328,0.0,4,328,4.0
328,0.0,2,182,2.0
328,0.0,3,204,3.0
328,0.0,3,118,3.0
674,0.0,5,127,5.0
328,1.0,4,685,3.0
328,0.0,4,65,4.0
674,1.0,4,294,3.0
328,0.0,4,549,4.0
408,0.0,4,313,4.0
328,1.0,4,692,3.0
328,0.0,3,1107,3.0
408,1.0,5,324,4.0
674,0.0,3,118,3.0
328,0.0,3,984,3.0
674,1.0,5,282,4.0
328,0.0,3,1518,3.0
328,0.0,3,723,3.0
674,0.0,4,25,4.0
408,1.0,5,270,4.0
328,0.0,3,229,3.0
328,1.0,3,427,2.0
328,0.0,3,597,3.0
328,0.0,3,135,3.0
328,0.0,3,230,3.0
674,1.0,5,117,4.0
408,0.0,4,1296,4.0
328,1.0,2,153,3.0
408,0.0,2,328,2.0
328,0.0,4,357,4.0
328,1.0,3,194,4.0
788,0.0,3,568,3.0
674,0.0,4,50,4.0
788,0.0,3,723,3.0
788,0.0,3,23,3.0
328,0.0,3,572,3.0
328,0.0,2,433,2.0
328,0.0,4,744,4.0
788,0.0,3,480,3.0
788,0.0,4,754,4.0
788,0.0,4,185,4.0
788,0.0,3,229,3.0
788,1.0,4,51,3.0
328,0.0,5,133,5.0
788,0.0,3,235,3.0
788,1.0,3,692,4.0
328,0.0,2,798,2.0
788,0.0,4,70,4.0
788,0.0,4,205,4.0
328,0.0,5,89,5.0
788,1.0,3,639,2.0
788,1.0,3,71,4.0
788,1.0,4,504,3.0
788,0.0,2,708,2.0
328,0.0,4,192,4.0
788,0.0,4,601,4.0
328,1.0,4,73,3.0
788,0.0,3,570,3.0
788,0.0,3,403,3.0
788,1.0,4,54,3.0
788,1.0,4,188,5.0
674,0.0,4,1,4.0
788,1.0,4,194,3.0
788,1.0,2,739,3.0
674,0.0,5,125,5.0
788,1.0,5,98,4.0
408,0.0,3,271,3.0
788,0.0,3,284,3.0
788,0.0,4,302,4.0
674,0.0,5,763,5.0
788,0.0,3,1248,3.0
788,0.0,2,301,2.0
788,0.0,4,237,4.0
788,1.0,3,234,4.0
788,1.0,3,447,2.0
788,0.0,3,597,3.0
788,1.0,3,73,4.0
328,1.0,3,662,4.0
674,0.0,3,300,3.0
788,0.0,4,521,4.0
788,0.0,5,483,5.0
328,1.0,4,809,3.0
674,1.0,3,685,4.0
788,1.0,3,435,4.0
788,0.0,3,327,3.0
788,0.0,5,183,5.0
788,0.0,4,69,4.0
788,0.0,4,451,4.0
788,0.0,2,798,2.0
788,1.0,3,699,4.0
788,0.0,3,540,3.0
328,0.0,3,227,3.0
674,1.0,3,304,4.0
788,1.0,3,82,4.0
788,0.0,4,744,4.0
788,0.0,4,10,4.0
328,0.0,5,318,5.0
788,0.0,4,218,4.0
788,0.0,3,76,3.0
788,1.0,2,1135,1.0
328,1.0,5,520,4.0
788,0.0,3,983,3.0
788,0.0,4,121,4.0
788,1.0,2,370,3.0
788,0.0,3,204,3.0
328,0.0,4,58,4.0
788,1.0,3,162,4.0
879,0.0,3,300,3.0
788,0.0,3,579,3.0
788,0.0,3,195,3.0
674,1.0,2,151,3.0
328,0.0,4,302,4.0
788,0.0,4,58,4.0
788,0.0,4,200,4.0
788,0.0,4,549,4.0
788,0.0,3,271,3.0
788,1.0,3,56,4.0
788,0.0,1,432,1.0
788,0.0,3,823,3.0
879,1.0,4,282,5.0
328,0.0,3,720,3.0
788,0.0,2,693,2.0
788,1.0,3,645,4.0
788,0.0,3,228,3.0
879,0.0,4,1,4.0
328,0.0,4,657,4.0
788,1.0,3,474,4.0
788,1.0,3,809,4.0
788,0.0,3,1277,3.0
898,0.0,4,288,4.0
788,0.0,3,471,3.0
879,1.0,3,151,2.0
674,1.0,3,222,4.0
898,0.0,5,319,5.0
788,1.0,4,519,5.0
788,0.0,3,38,3.0
788,0.0,3,222,3.0
788,1.0,3,518,2.0
788,0.0,5,133,5.0
328,1.0,4,64,5.0
879,0.0,5,763,5.0
788,1.0,4,258,5.0
788,0.0,5,318,5.0
788,0.0,4,614,4.0
328,0.0,3,159,3.0
328,0.0,4,69,4.0
788,0.0,3,227,3.0
788,0.0,1,85,1.0
328,0.0,3,235,3.0
788,0.0,4,211,4.0
788,0.0,5,661,5.0
788,0.0,4,281,4.0
788,1.0,3,231,2.0
788,0.0,4,223,4.0
408,0.0,5,327,5.0
788,0.0,3,620,3.0
788,0.0,3,164,3.0
788,0.0,4,657,4.0
788,0.0,3,1518,3.0
788,0.0,5,12,5.0
788,1.0,5,64,4.0
898,1.0,2,300,3.0
898,1.0,4,324,5.0
788,0.0,4,7,4.0
788,1.0,4,282,3.0
328,0.0,3,23,3.0
788,0.0,3,646,3.0
898,0.0,3,683,3.0
788,0.0,4,55,4.0
674,1.0,3,597,2.0
788,0.0,4,187,4.0
788,0.0,4,291,4.0
788,0.0,3,380,3.0
898,1.0,4,748,5.0
898,1.0,3,751,4.0
788,0.0,3,550,3.0
879,0.0,4,15,4.0
788,0.0,3,177,3.0
788,0.0,4,726,4.0
788,0.0,5,100,5.0
788,0.0,2,270,2.0
788,0.0,4,79,4.0
788,0.0,3,97,3.0
788,0.0,3,68,3.0
788,1.0,4,503,3.0
879,0.0,5,127,5.0
674,1.0,3,751,2.0
788,1.0,2,427,3.0
788,0.0,3,591,3.0
898,0.0,4,242,4.0
788,0.0,3,554,3.0
898,1.0,2,286,3.0
408,0.0,4,272,4.0
788,1.0,3,1112,4.0
328,0.0,3,983,3.0
788,0.0,4,331,4.0
898,1.0,4,270,5.0
788,0.0,4,144,4.0
788,1.0,2,637,3.0
674,0.0,4,15,4.0
328,0.0,3,646,3.0
788,0.0,3,546,3.0
788,0.0,5,684,5.0
879,1.0,4,222,3.0
879,1.0,2,597,3.0
328,1.0,1,586,2.0
328,0.0,4,121,4.0
788,1.0,5,199,4.0
788,0.0,3,118,3.0
788,0.0,2,679,2.0
674,0.0,4,121,4.0
788,0.0,4,729,4.0
788,0.0,3,755,3.0
788,0.0,3,1478,3.0
408,1.0,2,334,3.0
788,0.0,5,132,5.0
788,1.0,4,582,5.0
328,0.0,5,498,5.0
674,0.0,4,255,4.0
674,0.0,5,866,5.0
788,2.0,5,1126,3.0
788,1.0,3,685,4.0
788,0.0,4,405,4.0
788,0.0,3,636,3.0
788,0.0,3,215,3.0
788,0.0,5,286,5.0
788,0.0,2,433,2.0
788,0.0,2,431,2.0
788,0.0,2,182,2.0
788,0.0,4,326,4.0
879,0.0,5,866,5.0
788,1.0,4,356,3.0
788,0.0,1,1139,1.0
674,1.0,5,111,4.0
788,0.0,3,385,3.0
788,1.0,5,589,4.0
898,0.0,4,358,4.0
788,1.0,2,586,1.0
788,0.0,3,720,3.0
788,0.0,4,180,4.0
788,1.0,4,44,3.0
898,0.0,3,689,3.0
788,0.0,4,9,4.0
788,1.0,4,879,3.0
788,1.0,3,715,2.0
788,1.0,3,655,4.0
788,0.0,3,553,3.0
328,1.0,5,651,4.0
788,0.0,5,498,5.0
879,0.0,4,255,4.0
788,1.0,4,482,3.0
898,0.0,3,347,3.0
788,0.0,3,561,3.0
788,0.0,5,241,5.0
788,1.0,4,627,3.0
788,0.0,3,984,3.0
788,0.0,5,176,5.0
788,0.0,3,649,3.0
898,1.0,3,334,2.0
788,1.0,3,186,4.0
328,0.0,4,237,4.0
328,0.0,3,327,3.0
898,2.0,3,539,1.0
788,0.0,3,572,3.0
879,1.0,3,294,4.0
788,0.0,4,289,4.0
328,0.0,3,810,3.0
788,1.0,4,322,3.0
788,0.0,3,43,3.0
788,0.0,5,89,5.0
788,1.0,5,423,4.0
788,0.0,3,810,3.0
879,0.0,4,181,4.0
328,1.0,2,447,3.0
879,1.0,4,685,3.0
898,0.0,4,1296,4.0
408,0.0,4,310,4.0
788,1.0,2,11,3.0
879,0.0,4,50,4.0
788,1.0,4,523,5.0
788,0.0,4,117,4.0
328,1.0,4,96,3.0
788,0.0,2,665,2.0
788,1.0,3,470,4.0
328,0.0,3,471,3.0
788,1.0,4,520,5.0
328,1.0,3,51,4.0
408,0.0,4,242,4.0
879,1.0,4,304,3.0
788,1.0,2,448,3.0
879,1.0,4,117,5.0
788,1.0,4,651,5.0
788,1.0,4,566,5.0
788,0.0,3,4,3.0
328,0.0,5,300,5.0
898,0.0,3,271,3.0
328,0.0,3,385,3.0
328,1.0,4,71,3.0
879,0.0,4,292,4.0
788,1.0,3,742,4.0
788,0.0,3,29,3.0
788,0.0,5,510,5.0
328,1.0,4,56,3.0
879,1.0,2,751,3.0
879,0.0,5,125,5.0
788,0.0,3,748,3.0
328,1.0,5,258,4.0
328,1.0,2,518,3.0
898,0.0,5,327,5.0
788,0.0,3,135,3.0
328,1.0,2,715,3.0
898,0.0,4,272,4.0
328,0.0,3,167,3.0
788,0.0,3,736,3.0
898,0.0,5,315,5.0
788,0.0,5,528,5.0
788,1.0,3,172,4.0
788,1.0,4,662,3.0
788,0.0,3,230,3.0
788,0.0,3,62,3.0
898,1.0,2,312,3.0
408,1.0,4,751,3.0
788,1.0,3,399,2.0
898,0.0,2,328,2.0
788,0.0,3,402,3.0
788,0.0,5,22,5.0
328,1.0,5,566,4.0
788,0.0,3,623,3.0
674,0.0,4,292,4.0
328,0.0,3,38,3.0
328,0.0,4,281,4.0
879,0.0,4,25,4.0
788,0.0,4,65,4.0
788,0.0,3,167,3.0
879,0.0,4,121,4.0
788,0.0,5,203,5.0
898,0.0,4,313,4.0
788,0.0,4,317,4.0
788,0.0,3,1107,3.0
788,1.0,3,96,4.0
328,1.0,5,582,4.0
879,0.0,3,118,3.0
328,1.0,4,435,3.0
788,1.0,4,226,3.0
328,1.0,3,54,4.0
788,1.0,5,511,4.0
898,0.0,4,310,4.0
328,0.0,5,176,5.0
788,1.0,3,371,4.0
788,0.0,3,323,3.0
674,0.0,4,181,4.0
788,0.0,3,148,3.0
788,0.0,4,531,4.0
788,0.0,3,159,3.0
788,0.0,4,192,4.0
328,0.0,3,68,3.0
788,1.0,3,153,2.0
788,0.0,3,294,3.0
788,0.0,5,300,5.0
328,1.0,2,46,3.0
328,0.0,4,187,4.0
898,0.0,3,258,3.0
788,0.0,3,1042,3.0
788,1.0,3,46,2.0
788,0.0,4,443,4.0
788,0.0,5,28,5.0
788,0.0,3,696,3.0
788,0.0,4,357,4.0
898,1.0,4,302,5.0
788,0.0,5,157,5.0
879,1.0,4,111,5.0
788,0.0,4,328,4.0
788,1.0,2,556,3.0
