user_id,RMSE,actual_rating,item_id,predicted_rating
196,0.227494714137,3,242,3.22749471414
186,0.304323523711,3,302,2.69567647629
22,3.35358814223,1,377,4.35358814223
244,1.84102497034,2,51,3.84102497034
166,2.41986629031,1,346,3.41986629031
298,0.193789298015,4,474,3.80621070198
115,1.99194060259,2,265,3.99194060259
253,0.616515364145,5,465,4.38348463586
305,0.434038036827,3,451,3.43403803683
6,0.354012790856,3,86,3.35401279086
62,0.816991920491,2,257,2.81699192049
286,0.631230720976,5,1014,4.36876927902
200,0.607900394701,5,222,4.3920996053
210,2.06018765589,3,40,5.06018765589
224,0.294211832211,3,29,3.29421183221
303,0.207352867177,3,785,3.20735286718
122,0.415244545118,5,387,4.58475545488
194,0.482501258156,2,274,2.48250125816
291,0.000241017863208,4,1042,3.99975898214
234,1.11375726509,2,1184,3.11375726509
119,0.27256405602,4,392,4.27256405602
167,1.10540794322,4,486,2.89459205678
299,0.989842995802,4,144,3.0101570042
291,2.12118362743,2,118,4.12118362743
308,0.386976409513,4,1,3.61302359049
95,1.71632972554,2,546,3.71632972554
38,1.36243663375,5,95,3.63756336625
102,0.0542826670199,2,768,1.94571733298
63,1.30387922641,4,277,2.69612077359
160,0.931875973567,5,234,4.06812402643
50,0.0245474529221,3,246,3.02454745292
301,1.08953325319,4,98,2.91046674681
225,1.07552762719,4,193,5.07552762719
290,0.730967295642,4,88,3.26903270436
97,1.28213716953,3,194,4.28213716953
157,0.184174631326,4,274,4.18417463133
181,1.12390828926,1,1081,-0.123908289261
278,0.808242541665,5,603,4.19175745834
276,2.88778570546,1,796,3.88778570546
7,0.0125142737978,4,32,4.0125142738
10,1.06106861475,4,16,5.06106861475
284,0.492065400072,4,304,3.50793459993
201,0.721097596084,2,979,2.72109759608
276,1.00598282919,3,564,4.00598282919
287,0.200170326651,5,327,4.79982967335
246,2.5613719359,5,201,2.4386280641
242,0.137358811528,5,1137,4.86264118847
249,0.351671262745,5,241,4.64832873726
99,1.45151541978,5,4,3.54848458022
178,0.851338277503,3,332,3.8513382775
251,0.596956200163,4,100,3.40304379984
81,0.84366663411,2,432,2.84366663411
260,0.840724396337,4,322,4.84072439634
25,0.912728095477,5,181,4.08727190452
59,1.1101351896,5,196,3.8898648104
72,2.54144326087,2,679,4.54144326087
87,0.895500411227,4,384,4.89550041123
290,1.86319636978,5,143,3.13680363022
42,1.24026397457,5,423,3.75973602543
292,0.261167558524,4,515,4.26116755852
115,1.40370520909,3,20,4.40370520909
20,1.70690117799,1,288,2.70690117799
201,1.14642759734,4,219,2.85357240266
13,0.421268573457,3,526,2.57873142654
246,1.88487706911,4,919,2.11512293089
138,0.0980436112696,5,26,5.09804361127
167,2.57295148856,1,232,3.57295148856
60,1.04961878918,5,427,3.95038121082
57,1.58586163866,5,304,3.41413836134
223,1.43432976743,4,274,2.56567023257
189,0.0381455225202,4,512,4.03814552252
243,0.529691284449,3,15,3.52969128445
92,2.99700042434,1,1049,3.99700042434
246,0.708310819028,3,416,2.29168918097
194,1.99784869789,4,165,2.00215130211
241,1.30690171011,2,690,3.30690171011
178,0.355279227005,4,248,3.64472077299
254,0.893272915728,3,1444,3.89327291573
293,0.334078891661,3,5,2.66592110834
127,0.0467684568427,5,229,4.95323154316
225,0.422991282894,5,237,5.42299128289
299,0.808076814824,3,229,3.80807681482
225,0.28819081833,5,480,4.71180918167
276,0.713701435109,3,54,3.71370143511
291,1.40159379345,5,144,3.59840620655
222,0.909116232384,4,366,3.09088376762
267,0.733122546061,5,518,4.26687745394
42,1.12634975167,3,403,4.12634975167
11,0.560223721691,4,111,3.43977627831
95,0.584194504861,4,625,3.41580549514
8,1.02837917144,4,338,5.02837917144
162,0.186286326222,4,25,3.81371367378
87,0.0646496016996,4,1016,4.0646496017
279,2.13649510988,5,154,2.86350489012
145,0.611905125986,2,275,2.61190512599
119,0.453501366595,5,1153,4.5464986334
62,1.55552615758,4,498,2.44447384242
62,0.129292916508,3,382,2.87070708349
28,0.472013693524,4,209,3.52798630648
135,1.35634752851,4,23,2.64365247149
32,0.471621154573,3,294,3.47162115457
90,0.270991352007,5,382,4.72900864799
286,0.449382875708,4,208,3.55061712429
293,0.385888403379,3,685,2.61411159662
216,0.197820847496,4,144,3.8021791525
166,1.36275423628,5,328,3.63724576372
250,0.535751113051,4,496,3.46424888695
271,1.62202620939,5,132,3.37797379061
160,1.42783644339,5,174,3.57216355661
265,0.0757044764083,4,118,3.92429552359
198,0.578001290252,3,498,2.42199870975
42,1.46577717737,5,96,3.53422282263
168,1.98176915136,5,151,3.01823084864
110,1.44853674997,4,307,2.55146325003
58,0.212498067985,4,144,3.78750193202
90,0.434956580966,4,648,4.43495658097
271,0.444898742744,4,346,3.55510125726
62,0.813967280779,3,21,3.81396728078
279,1.10079482368,3,832,4.10079482368
