user_id,RMSE,actual_rating,item_id,predicted_rating
196,1.16129032258,3,242,4.16129032258
186,1.27272727273,3,302,4.27272727273
22,1.15384615385,1,377,2.15384615385
244,1.45679012346,2,51,3.45679012346
166,2.18518518519,1,346,3.18518518519
298,0.238805970149,4,474,4.23880597015
115,1.79032258065,2,265,3.79032258065
253,1.43529411765,5,465,3.56470588235
305,0.282608695652,3,451,3.28260869565
6,1.03921568627,3,86,4.03921568627
62,1.5873015873,2,257,3.5873015873
286,1.9387755102,5,1014,3.0612244898
200,1.20238095238,5,222,3.79761904762
210,0.105263157895,3,40,2.89473684211
224,0.0285714285714,3,29,3.02857142857
303,0.153846153846,3,785,3.15384615385
122,1.61538461538,5,387,3.38461538462
194,1.5,2,274,3.5
291,0.857142857143,4,1042,3.14285714286
234,0.5,2,1184,2.5
119,0.455882352941,4,392,3.54411764706
167,0.203125,4,486,3.796875
299,0.378787878788,4,144,3.62121212121
291,1.18918918919,2,118,3.18918918919
308,0.038961038961,4,1,3.96103896104
95,0.830769230769,2,546,2.83076923077
38,1.07142857143,5,95,3.92857142857
102,1.07692307692,2,768,3.07692307692
63,0.535211267606,4,277,3.46478873239
160,1.03076923077,5,234,3.96923076923
50,0.948717948718,3,246,3.94871794872
301,0.408602150538,4,98,4.40860215054
225,0.0196078431373,4,193,3.98039215686
290,0.219178082192,4,88,3.78082191781
97,1.11940298507,3,194,4.11940298507
157,0.615384615385,4,274,3.38461538462
181,1.75,1,1081,2.75
278,0.333333333333,5,603,4.66666666667
276,2.08333333333,1,796,3.08333333333
7,0.20987654321,4,32,3.79012345679
10,0.794871794872,4,16,3.20512820513
284,0.351351351351,4,304,3.64864864865
201,1.2,2,979,3.2
276,0.962962962963,3,564,2.03703703704
287,1.56666666667,5,327,3.43333333333
246,1.48314606742,5,201,3.51685393258
242,1.03448275862,5,1137,3.96551724138
249,1.57446808511,5,241,3.42553191489
99,1.51063829787,5,4,3.48936170213
178,0.388888888889,3,332,3.38888888889
251,0.0897435897436,4,100,4.08974358974
81,1.625,2,432,3.625
260,0.553191489362,4,322,3.44680851064
25,0.8125,5,181,4.1875
59,1.13483146067,5,196,3.86516853933
72,0.975609756098,2,679,2.9756097561
87,1.21739130435,4,384,2.78260869565
290,1.08571428571,5,143,3.91428571429
42,0.957446808511,5,423,4.04255319149
292,0.259259259259,4,515,4.25925925926
115,0.416666666667,3,20,3.41666666667
20,2.55102040816,1,288,3.55102040816
201,0.909090909091,4,219,3.09090909091
13,0.958333333333,3,526,3.95833333333
246,0.208333333333,4,919,3.79166666667
138,1.54794520548,5,26,3.45205479452
167,2.1875,1,232,3.1875
60,0.632352941176,5,427,4.36764705882
57,1.66666666667,5,304,3.33333333333
223,0.35593220339,4,274,3.64406779661
189,0.0,4,512,4.0
243,0.761904761905,3,15,3.7619047619
92,1.52,1,1049,2.52
246,0.484375,3,416,3.484375
194,0.109375,4,165,4.109375
241,1.52,2,690,3.52
178,0.307692307692,4,248,3.69230769231
254,0.526315789474,3,1444,2.47368421053
293,0.302325581395,3,5,3.3023255814
127,1.35483870968,5,229,3.64516129032
225,1.36,5,237,3.64
299,0.0666666666667,3,229,3.06666666667
225,0.597222222222,5,480,4.40277777778
276,0.358490566038,3,54,3.35849056604
291,0.962962962963,5,144,4.03703703704
222,0.659574468085,4,366,3.34042553191
267,1.34831460674,5,518,3.65168539326
42,0.575342465753,3,403,3.57534246575
11,0.571428571429,4,111,3.42857142857
95,0.670731707317,4,625,3.32926829268
8,1.34065934066,4,338,2.65934065934
162,0.362068965517,4,25,3.63793103448
87,0.447368421053,4,1016,3.55263157895
279,1.2,5,154,3.8
145,1.8,2,275,3.8
119,1.52631578947,5,1153,3.47368421053
62,0.136363636364,4,498,4.13636363636
62,0.473684210526,3,382,3.47368421053
28,0.133333333333,4,209,3.86666666667
135,0.0425531914894,4,23,3.95744680851
32,0.352941176471,3,294,3.35294117647
90,1.5,5,382,3.5
286,0.138461538462,4,208,4.13846153846
293,0.116279069767,3,685,3.11627906977
216,0.0864197530864,4,144,4.08641975309
166,1.4375,5,328,3.5625
250,0.114754098361,4,496,4.11475409836
271,0.761904761905,5,132,4.2380952381
160,0.743902439024,5,174,4.25609756098
265,0.349206349206,4,118,3.65079365079
198,1.09302325581,3,498,4.09302325581
42,0.731707317073,5,96,4.26829268293
168,1.54237288136,5,151,3.45762711864
110,0.384615384615,4,307,3.61538461538
58,0.222222222222,4,144,3.77777777778
90,0.0298507462687,4,648,4.02985074627
271,0.0666666666667,4,346,3.93333333333
62,0.238095238095,3,21,2.7619047619
279,0.454545454545,3,832,2.54545454545
237,0.0140845070423,4,514,3.98591549296
94,0.425531914894,4,789,3.57446808511
128,0.909090909091,3,485,3.90909090909
298,0.16,4,317,3.84
44,0.79347826087,5,195,4.20652173913
264,1.07575757576,5,200,3.92424242424
194,1.475,2,385,3.475
72,1.04444444444,5,195,3.95555555556
222,0.727272727273,5,750,4.27272727273
250,0.526315789474,3,264,2.47368421053
41,0.87037037037,3,265,3.87037037037
224,0.148936170213,3,245,3.14893617021
82,1.0,3,135,4.0
262,0.333333333333,4,1147,3.66666666667
