user_id,RMSE,actual_rating,item_id,predicted_rating
196,0.991452991453,3,242,3.99145299145
186,1.20895522388,3,302,4.20895522388
22,1.15384615385,1,377,2.15384615385
244,1.45679012346,2,51,3.45679012346
166,2.64285714286,1,346,3.64285714286
298,0.252577319588,4,474,4.25257731959
115,1.83620689655,2,265,3.83620689655
253,1.43529411765,5,465,3.56470588235
305,0.347058823529,3,451,3.34705882353
6,0.94,3,86,3.94
62,1.71428571429,2,257,3.71428571429
286,1.9387755102,5,1014,3.0612244898
200,1.24675324675,5,222,3.75324675325
210,0.105263157895,3,40,2.89473684211
224,0.333333333333,3,29,2.66666666667
303,0.153846153846,3,785,3.15384615385
122,1.61538461538,5,387,3.38461538462
194,1.5,2,274,3.5
291,0.857142857143,4,1042,3.14285714286
234,0.5,2,1184,2.5
119,0.455882352941,4,392,3.54411764706
167,0.203125,4,486,3.796875
299,0.222222222222,4,144,3.77777777778
291,1.1968503937,2,118,3.1968503937
308,0.0526315789474,4,1,3.94736842105
95,0.921739130435,2,546,2.92173913043
38,1.09868421053,5,95,3.90131578947
102,1.07692307692,2,768,3.07692307692
63,0.535211267606,4,277,3.46478873239
160,1.18032786885,5,234,3.81967213115
50,0.935483870968,3,246,3.93548387097
301,0.389534883721,4,98,4.38953488372
225,0.0828025477707,4,193,3.91719745223
290,0.384615384615,4,88,3.61538461538
97,1.04032258065,3,194,4.04032258065
157,0.5,4,274,3.5
181,1.75,1,1081,2.75
278,0.565217391304,5,603,4.4347826087
276,2.08333333333,1,796,3.08333333333
7,0.20987654321,4,32,3.79012345679
10,0.794871794872,4,16,3.20512820513
284,0.463087248322,4,304,3.53691275168
201,1.2,2,979,3.2
276,0.962962962963,3,564,2.03703703704
287,1.62285714286,5,327,3.37714285714
246,1.48314606742,5,201,3.51685393258
242,1.03448275862,5,1137,3.96551724138
249,1.453125,5,241,3.546875
99,1.36263736264,5,4,3.63736263736
178,0.461538461538,3,332,3.46153846154
251,0.0641025641026,4,100,4.0641025641
81,1.77011494253,2,432,3.77011494253
260,0.729411764706,4,322,3.27058823529
25,0.904761904762,5,181,4.09523809524
59,1.08552631579,5,196,3.91447368421
72,1.04672897196,2,679,3.04672897196
87,1.21739130435,4,384,2.78260869565
290,1.13333333333,5,143,3.86666666667
42,1.06547619048,5,423,3.93452380952
292,0.282608695652,4,515,4.28260869565
115,0.416666666667,3,20,3.41666666667
20,2.60784313725,1,288,3.60784313725
201,0.828828828829,4,219,3.17117117117
13,0.83064516129,3,526,3.83064516129
246,0.208333333333,4,919,3.79166666667
138,1.54794520548,5,26,3.45205479452
167,2.20792079208,1,232,3.20792079208
60,0.69918699187,5,427,4.30081300813
57,1.46308724832,5,304,3.53691275168
223,0.5,4,274,3.5
189,0.0,4,512,4.0
243,0.681415929204,3,15,3.6814159292
92,1.52,1,1049,2.52
246,0.484375,3,416,3.484375
