user_id,RMSE,actual_rating,item_id,predicted_rating
196,0.833333333333,3,242,3.83333333333
186,0.941176470588,3,302,3.94117647059
22,1.15384615385,1,377,2.15384615385
244,1.45679012346,2,51,3.45679012346
166,1.25,1,346,2.25
298,0.25,4,474,3.75
115,1.3,2,265,3.3
253,1.43529411765,5,465,3.56470588235
305,0.2,3,451,3.2
6,0.764705882353,3,86,3.76470588235
62,1.21739130435,2,257,3.21739130435
286,1.9387755102,5,1014,3.0612244898
200,1.0,5,222,4.0
210,0.105263157895,3,40,2.89473684211
224,0.4,3,29,3.4
303,0.153846153846,3,785,3.15384615385
122,1.61538461538,5,387,3.38461538462
194,1.11111111111,2,274,3.11111111111
291,0.857142857143,4,1042,3.14285714286
234,0.5,2,1184,2.5
119,0.455882352941,4,392,3.54411764706
167,0.203125,4,486,3.796875
299,0.777777777778,4,144,4.77777777778
291,0.647058823529,2,118,2.64705882353
308,0.393939393939,4,1,3.60606060606
95,0.916666666667,2,546,2.91666666667
38,0.8,5,95,4.2
102,1.07692307692,2,768,3.07692307692
63,0.535211267606,4,277,3.46478873239
160,0.571428571429,5,234,4.42857142857
50,1.25,3,246,4.25
301,0.454545454545,4,98,4.45454545455
225,0.571428571429,4,193,3.42857142857
290,0.2,4,88,4.2
97,0.666666666667,3,194,3.66666666667
157,1.0,4,274,3.0
181,1.75,1,1081,2.75
278,0.2,5,603,4.8
276,2.08333333333,1,796,3.08333333333
7,0.20987654321,4,32,3.79012345679
10,0.794871794872,4,16,3.20512820513
284,0.375,4,304,3.625
201,1.2,2,979,3.2
276,0.962962962963,3,564,2.03703703704
287,0.833333333333,5,327,4.16666666667
246,1.48314606742,5,201,3.51685393258
242,1.03448275862,5,1137,3.96551724138
249,1.0,5,241,4.0
99,0.866666666667,5,4,4.13333333333
178,0.25,3,332,3.25
251,0.44,4,100,4.44
81,0.666666666667,2,432,2.66666666667
260,0.875,4,322,3.125
25,0.424242424242,5,181,4.57575757576
59,0.2,5,196,4.8
72,0.0,2,679,2.0
87,1.21739130435,4,384,2.78260869565
290,0.0,5,143,5.0
42,0.521739130435,5,423,4.47826086957
292,0.5,4,515,4.5
115,0.416666666667,3,20,3.41666666667
20,1.30508474576,1,288,2.30508474576
201,0.0,4,219,4.0
13,0.428571428571,3,526,3.42857142857
246,0.208333333333,4,919,3.79166666667
138,1.54794520548,5,26,3.45205479452
167,2.0,1,232,3.0
60,0.333333333333,5,427,4.66666666667
57,0.875,5,304,4.125
223,0.2,4,274,3.8
189,0.0,4,512,4.0
243,0.222222222222,3,15,3.22222222222
92,1.52,1,1049,2.52
246,0.484375,3,416,3.484375
194,0.109375,4,165,4.109375
241,0.25,2,690,2.25
178,0.222222222222,4,248,3.77777777778
254,0.526315789474,3,1444,2.47368421053
293,0.302325581395,3,5,3.3023255814
127,1.0,5,229,4.0
225,0.828571428571,5,237,4.17142857143
299,0.0,3,229,3.0
225,0.363636363636,5,480,4.63636363636
276,0.3,3,54,3.3
291,0.166666666667,5,144,4.83333333333
222,0.659574468085,4,366,3.34042553191
267,1.34831460674,5,518,3.65168539326
42,0.333333333333,3,403,3.33333333333
11,0.3,4,111,3.7
95,0.670731707317,4,625,3.32926829268
8,1.34065934066,4,338,2.65934065934
162,0.227272727273,4,25,3.77272727273
87,0.142857142857,4,1016,4.14285714286
279,1.2,5,154,3.8
145,1.22222222222,2,275,3.22222222222
119,1.52631578947,5,1153,3.47368421053
62,0.25,4,498,4.25
62,0.7,3,382,3.7
28,0.5,4,209,4.5
135,0.0,4,23,4.0
32,0.0444444444444,3,294,3.04444444444
90,1.0,5,382,4.0
286,0.4,4,208,4.4
293,0.0,3,685,3.0
166,1.0,5,328,4.0
250,0.333333333333,4,496,4.33333333333
271,0.727272727273,5,132,4.27272727273
160,0.421052631579,5,174,4.57894736842
265,0.142857142857,4,118,3.85714285714
198,0.666666666667,3,498,3.66666666667
42,0.45,5,96,4.55
168,0.8,5,151,4.2
110,0.222222222222,4,307,3.77777777778
58,0.666666666667,4,144,4.66666666667
90,0.0298507462687,4,648,4.02985074627
271,0.0769230769231,4,346,4.07692307692
62,0.238095238095,3,21,2.7619047619
279,0.454545454545,3,832,2.54545454545
237,0.0,4,514,4.0
94,0.425531914894,4,789,3.57446808511
128,0.25,3,485,2.75
298,0.5,4,317,4.5
44,1.0,5,195,4.0
264,0.4,5,200,4.6
194,1.5,2,385,3.5
72,1.25,5,195,3.75
222,0.9,5,750,4.1
250,0.7,3,264,2.3
41,0.333333333333,3,265,3.33333333333
224,0.208333333333,3,245,3.20833333333
82,1.4375,3,135,4.4375
262,0.333333333333,4,1147,3.66666666667
293,0.466666666667,3,471,3.46666666667
216,0.417721518987,3,658,3.41772151899
250,0.213114754098,3,140,3.2131147541
59,0.285714285714,5,23,4.71428571429
286,2.02325581395,5,379,2.97674418605
244,1.4,4,815,2.6
7,0.0,4,479,4.0
174,0.903225806452,1,368,1.90322580645
87,0.142857142857,4,274,3.85714285714
194,1.41666666667,2,1211,3.41666666667
82,1.31578947368,2,1134,3.31578947368
13,1.76923076923,2,836,3.76923076923
13,0.28,4,272,4.28
244,0.166666666667,2,756,2.16666666667
305,0.857142857143,5,427,4.14285714286
95,1.23076923077,2,787,3.23076923077
43,1.66666666667,2,14,3.66666666667
299,0.591836734694,4,955,3.40816326531
57,0.5,3,419,3.5
84,0.5,3,405,2.5
269,0.0,4,504,4.0
299,0.176470588235,3,111,3.17647058824
194,0.403846153846,4,466,3.59615384615
160,0.333333333333,4,135,4.33333333333
99,0.318181818182,3,268,3.31818181818
10,0.203125,4,486,3.796875
259,0.428571428571,4,117,3.57142857143
85,1.0,3,427,4.0
303,0.208333333333,4,919,3.79166666667
213,0.9,5,273,4.1
121,1.125,3,514,4.125
90,0.4,5,98,4.6
49,1.18181818182,2,559,3.18181818182
42,0.652173913043,3,794,3.65217391304
155,0.117647058824,2,323,2.11764705882
68,0.416666666667,4,117,3.58333333333
172,0.296296296296,4,177,4.2962962963
19,0.277777777778,4,4,4.27777777778
268,0.857142857143,4,231,3.14285714286
305,1.0,2,117,3.0
44,0.5,4,294,3.5
43,0.285714285714,4,137,3.71428571429
279,0.8,1,1336,1.8
80,1.40384615385,5,466,3.59615384615
254,1.0,4,164,5.0
298,0.0,3,281,3.0
279,2.65384615385,1,1240,3.65384615385
66,0.0,4,298,4.0
268,1.16176470588,2,1035,3.16176470588
99,0.206896551724,4,79,4.20689655172
13,0.285714285714,4,98,4.28571428571
26,0.951219512195,3,258,3.9512195122
7,1.18181818182,4,455,2.81818181818
222,0.6875,4,755,3.3125
200,1.47674418605,5,673,3.52325581395
119,0.666666666667,4,328,3.33333333333
213,0.470588235294,5,172,4.52941176471
276,0.41935483871,3,322,2.58064516129
94,0.128205128205,3,1217,2.87179487179
130,1.02325581395,4,379,2.97674418605
38,0.463414634146,4,328,3.53658536585
160,0.586206896552,3,719,2.41379310345
293,0.0,3,1267,3.0
26,0.7,2,930,2.7
130,0.0,4,216,4.0
92,0.755555555556,3,1079,2.24444444444
256,1.33333333333,4,452,2.66666666667
1,0.135593220339,4,61,3.86440677966
72,0.5,4,48,4.5
56,0.3125,3,755,3.3125
13,0.8,4,360,3.2
15,0.692307692308,2,405,2.69230769231
92,0.25,3,77,3.25
207,1.25,2,476,3.25
292,0.318181818182,5,174,4.68181818182
232,0.44,5,483,4.56
251,0.121212121212,2,748,2.12121212121
224,0.452054794521,3,26,3.45205479452
