user_id,RMSE,actual_rating,item_id,predicted_rating
196,0.20663805848,3,242,2.79336194152
186,0.398503330598,3,302,2.6014966694
22,4.39987775785,1,377,5.39987775785
244,1.73439853685,2,51,3.73439853685
166,3.04754365769,1,346,4.04754365769
298,0.0232421665273,4,474,4.02324216653
115,2.28739379293,2,265,4.28739379293
253,0.373642115167,5,465,4.62635788483
305,0.766959735703,3,451,3.7669597357
6,0.941559459535,3,86,3.94155945953
62,0.931016912105,2,257,2.93101691211
286,0.616755293748,5,1014,4.38324470625
200,0.66248926242,5,222,4.33751073758
210,2.50559499037,3,40,5.50559499037
224,0.0194986216254,3,29,3.01949862163
303,0.389556521522,3,785,3.38955652152
122,0.610225517532,5,387,4.38977448247
194,1.25790914083,2,274,3.25790914083
291,0.41802869215,4,1042,3.58197130785
234,0.130861638276,2,1184,2.13086163828
119,0.453595691552,4,392,4.45359569155
167,1.35232860076,4,486,2.64767139924
299,0.645786828587,4,144,3.35421317141
291,1.97473681168,2,118,3.97473681168
308,0.280642846922,4,1,3.71935715308
95,0.799011023642,2,546,2.79901102364
38,1.60099789477,5,95,3.39900210523
102,0.359111793672,2,768,2.35911179367
63,1.11348368173,4,277,2.88651631827
160,1.24122436445,5,234,3.75877563555
50,0.0799420083227,3,246,2.92005799168
301,0.502139308569,4,98,4.50213930857
225,0.978869276711,4,193,4.97886927671
290,0.593149301768,4,88,3.40685069823
97,1.20289052595,3,194,4.20289052595
157,0.113193448222,4,274,3.88680655178
181,1.01609195402,1,1081,-0.016091954023
276,2.49802488927,1,796,3.49802488927
7,0.135085639979,4,32,3.86491436002
10,0.460662725036,4,16,4.46066272504
284,0.565798411727,4,304,3.43420158827
201,1.04211035557,2,979,3.04211035557
276,0.722117130507,3,564,2.27788286949
287,0.160815305161,5,327,4.83918469484
246,2.61036586673,5,201,2.38963413327
242,0.340830974574,5,1137,4.65916902543
249,0.0168608241075,5,241,5.01686082411
99,1.67753186471,5,4,3.32246813529
178,0.863548288155,3,332,3.86354828815
251,0.548813607355,4,100,3.45118639265
81,0.651540524393,2,432,2.65154052439
260,0.683952499132,4,322,4.68395249913
25,1.19377776722,5,181,3.80622223278
59,1.22186776388,5,196,3.77813223612
72,2.51519386672,2,679,4.51519386672
87,0.579940268581,4,384,4.57994026858
290,0.989890324958,5,143,4.01010967504
42,0.904681112071,5,423,4.09531888793
292,0.108284967569,4,515,4.10828496757
115,1.34520703797,3,20,4.34520703797
20,1.7159378434,1,288,2.7159378434
201,0.684546088223,4,219,3.31545391178
13,0.887093787184,3,526,3.88709378718
246,2.49518382704,4,919,1.50481617296
138,0.141316463244,5,26,4.85868353676
167,2.51334998538,1,232,3.51334998538
60,0.721192346781,5,427,4.27880765322
57,1.0937165724,5,304,3.9062834276
223,1.40256589808,4,274,2.59743410192
189,0.320403957871,4,512,3.67959604213
243,0.468050717508,3,15,3.46805071751
92,1.06313430349,1,1049,2.06313430349
246,0.818406146275,3,416,2.18159385373
194,0.0214859701923,4,165,4.02148597019
241,1.25015400874,2,690,3.25015400874
178,0.364658494753,4,248,3.63534150525
254,0.0853693659626,3,1444,2.91463063404
293,0.0542745476394,3,5,3.05427454764
127,0.065438437757,5,229,5.06543843776
225,0.444473885758,5,237,5.44447388576
299,0.859107591369,3,229,3.85910759137
225,0.432598476286,5,480,4.56740152371
276,0.440941288713,3,54,3.44094128871
291,1.56407189696,5,144,3.43592810304
222,0.621561391033,4,366,3.37843860897
267,0.728118743742,5,518,4.27188125626
42,0.880858932378,3,403,3.88085893238
11,0.699540949516,4,111,3.30045905048
95,0.581990638886,4,625,3.41800936111
8,1.2293792113,4,338,5.2293792113
162,0.224959874245,4,25,3.77504012576
87,0.0121913988304,4,1016,3.98780860117
279,2.18599975557,5,154,2.81400024443
145,0.86795888136,2,275,2.86795888136
119,0.880946016374,5,1153,4.11905398363
62,0.937932876083,4,498,3.06206712392
62,0.339061712829,3,382,3.33906171283
28,0.221987420534,4,209,3.77801257947
135,1.16880901622,4,23,2.83119098378
32,0.327638547012,3,294,3.32763854701
90,0.905423443314,5,382,4.09457655669
286,0.722617642167,4,208,3.27738235783
293,0.20616905292,3,685,3.20616905292
216,0.769025301594,4,144,3.23097469841
166,1.65969287778,5,328,3.34030712222
250,0.466523733552,4,496,3.53347626645
271,0.786832613803,5,132,4.2131673862
160,1.36512953327,5,174,3.63487046673
265,0.170566491856,4,118,3.82943350814
198,0.640269383586,3,498,3.64026938359
42,1.03319644632,5,96,3.96680355368
168,1.57243455226,5,151,3.42756544774
110,1.634628163,4,307,2.365371837
58,0.129306051008,4,144,3.87069394899
90,0.178198520255,4,648,4.17819852026
271,0.0967421161482,4,346,4.09674211615
62,0.393266002077,3,21,3.39326600208
279,0.698827416944,3,832,3.69882741694
237,0.0559592782611,4,514,4.05595927826
94,0.70639330193,4,789,3.29360669807
128,0.478066297071,3,485,3.47806629707
298,0.215983618972,4,317,4.21598361897
44,1.56522556478,5,195,3.43477443522
264,0.362741780619,5,200,4.63725821938
194,1.46443428972,2,385,3.46443428972
72,1.34807139968,5,195,3.65192860032
222,0.607293283072,5,750,4.39270671693
250,2.14079214802,3,264,5.14079214802
41,0.603463687077,3,265,3.60346368708
224,0.248046727415,3,245,2.75195327259
82,1.04311771568,3,135,1.95688228432
262,1.32690344533,4,1147,2.67309655467
293,0.382496101868,3,471,3.38249610187
216,1.05959092341,3,658,4.05959092341
250,2.39068683802,3,140,5.39068683802
59,0.895233105506,5,23,4.10476689449
286,0.578121122076,5,379,4.42187887792
244,0.240659938129,4,815,3.75934006187
7,0.45673399515,4,479,4.45673399515
174,4.99441287826,1,368,5.99441287826
87,0.151306210342,4,274,3.84869378966
194,1.7155871041,2,1211,3.7155871041
82,0.573409094015,2,1134,2.57340909401
13,1.73572792137,2,836,3.73572792137
13,0.0366909918228,4,272,4.03669099182
244,2.62395536631,2,756,4.62395536631
305,2.38433283072,5,427,2.61566716928
95,1.64067436549,2,787,3.64067436549
43,1.41756128196,2,14,3.41756128196
299,0.381648285038,4,955,3.61835171496
57,0.0508614761295,3,419,2.94913852387
84,0.99045015835,3,405,3.99045015835
269,1.06668164,4,504,2.93331836
299,0.478431966279,3,111,3.47843196628
194,0.448608717886,4,466,3.55139128211
160,0.62674170058,4,135,3.37325829942
99,0.00553620887514,3,268,3.00553620888
10,0.118757863272,4,486,3.88124213673
259,0.16411342347,4,117,3.83588657653
85,1.5156269553,3,427,4.5156269553
303,0.337307836774,4,919,4.33730783677
213,0.288282809717,5,273,4.71171719028
121,0.298282821728,3,514,3.29828282173
90,0.779914795466,5,98,4.22008520453
49,0.135506858042,2,559,2.13550685804
42,0.821850861031,3,794,3.82185086103
155,0.102555908528,2,323,1.89744409147
68,1.6544232459,4,117,2.3455767541
172,1.45443600726,4,177,2.54556399274
19,0.28683040097,4,4,3.71316959903
268,1.17467159072,4,231,2.82532840928
5,0.566435155066,3,2,2.43356484493
305,1.86188731283,2,117,3.86188731283
44,0.143193937788,4,294,4.14319393779
43,0.690527255759,4,137,3.30947274424
279,3.96637219468,1,1336,4.96637219468
80,1.01832060661,5,466,3.98167939339
254,1.69624730326,4,164,2.30375269674
298,1.21598298918,3,281,4.21598298918
279,1.68834072206,1,1240,2.68834072206
66,0.998869596774,4,298,3.00113040323
18,0.900536671242,3,443,3.90053667124
268,0.900935499871,2,1035,2.90093549987
99,1.2258329687,4,79,2.7741670313
13,0.0492184547432,4,98,4.04921845474
26,0.591227218646,3,258,3.59122721865
7,0.835630251685,4,455,3.16436974831
222,0.773830043502,4,755,3.2261699565
200,0.727476962317,5,673,4.27252303768
119,0.135924247872,4,328,4.13592424787
213,0.644572832928,5,172,4.35542716707
276,0.134777975164,3,322,2.86522202484
94,0.838762326685,3,1217,2.16123767332
130,0.131213433934,4,379,3.86878656607
38,0.793396747419,4,328,3.20660325258
160,2.45620789854,3,719,5.45620789854
293,0.0561587589114,3,1267,2.94384124109
26,1.40225764965,2,930,3.40225764965
130,0.17985246188,4,216,4.17985246188
92,0.92689085013,3,1079,2.07310914987
256,1.08222079196,4,452,5.08222079196
1,0.604149391962,4,61,3.39585060804
72,0.590766582232,4,48,3.40923341777
56,0.872213021757,3,755,3.87221302176
15,0.059637806306,2,405,1.94036219369
92,0.460529962424,3,77,3.46052996242
207,1.77535307597,2,476,3.77535307597
292,0.939429814247,5,174,4.06057018575
232,1.68441138036,5,483,3.31558861964
251,2.13818493647,2,748,4.13818493647
224,0.530726705065,3,26,2.46927329493
181,4.28084513574,4,220,-0.280845135738
259,0.180486543953,4,255,4.18048654395
305,0.491049854024,4,471,3.50895014598
52,2.44607380035,3,280,5.44607380035
161,3.62254612346,5,202,1.37745387654
148,1.68250867468,5,408,3.31749132532
125,2.0228596012,2,235,4.0228596012
97,0.876735374651,5,228,4.12326462535
58,0.0767414151933,4,1098,3.92325858481
83,0.91359956844,4,234,3.08640043156
90,0.174955685743,4,347,4.17495568574
272,0.53734919696,5,178,4.46265080304
194,1.09928771203,3,181,4.09928771203
125,1.39347815808,4,478,2.60652184192
110,4.09022556391,1,688,5.09022556391
299,1.16125675108,4,14,2.83874324892
151,1.10371208454,5,10,3.89628791546
269,1.17895368226,4,127,2.82104631774
6,0.9064092774,5,14,4.0935907226
54,1.04860251289,3,106,4.04860251289
303,0.995121918371,5,69,4.00487808163
16,4.92565220295,1,944,5.92565220295
301,1.29104058499,4,790,2.70895941501
276,0.436296947899,3,1091,2.5637030521
305,1.2545506443,2,214,3.2545506443
194,0.461926095644,2,1028,2.46192609564
91,2.85792019437,2,323,4.85792019437
87,1.01300011881,4,554,5.01300011881
294,0.598280733088,4,109,3.40171926691
286,1.03319073612,4,171,2.96680926388
200,0.581911137781,5,318,4.41808886222
229,1.28888473595,1,328,2.28888473595
178,0.200780153924,4,568,3.79921984608
303,1.42739092022,2,842,3.42739092022
62,0.646698582961,4,65,3.35330141704
207,0.179801055815,3,591,2.82019894419
92,0.555781044568,4,172,4.55578104457
301,1.33642600471,4,401,2.66357399529
36,0.337365977891,5,339,4.66263402211
70,0.137963684696,3,746,3.1379636847
63,0.533892731472,3,242,2.46610726853
28,0.737384197931,3,201,3.73738419793
279,0.911850129147,4,68,3.08814987085
250,0.471790178367,4,7,3.52820982163
14,0.953437086228,3,98,3.95343708623
299,0.510975244997,3,1018,3.510975245
194,0.146588573704,3,54,3.1465885737
303,0.193371459981,3,815,3.19337145998
119,1.09988530937,5,237,3.90011469063
295,0.094777697002,5,218,5.094777697
268,0.424750210273,2,930,2.42475021027
268,1.27364673644,2,2,3.27364673644
66,1.08713538427,4,258,2.91286461573
233,0.0829524498099,5,202,5.08295244981
83,0.47703937046,4,623,3.52296062954
214,1.25255126917,3,334,4.25255126917
192,1.70002127715,2,476,3.70002127715
100,0.369614067013,4,344,3.63038593299
268,1.59849260789,1,145,2.59849260789
301,0.362240515055,4,56,4.36224051505
307,1.58520526032,5,89,3.41479473968
234,0.631153999262,3,141,3.63115399926
83,0.502707530033,4,576,3.49729246997
181,1.47994892413,2,264,0.520051075874
297,0.504546816935,4,133,3.49545318306
38,1.52703198208,5,153,3.47296801792
7,0.591952764154,4,382,3.40804723585
264,0.411483333278,4,813,4.41148333328
181,0.00587947096566,1,872,0.994120529034
201,1.0621761658,1,146,2.0621761658
85,0.104307100216,4,507,4.10430710022
269,0.186847379485,3,367,2.81315262051
59,0.0583090307234,3,468,2.94169096928
286,0.232509264267,4,143,3.76749073573
193,0.971449768143,1,96,1.97144976814
113,0.345273919348,5,595,4.65472608065
292,0.427387724063,5,11,4.57261227594
